media_file,annotator,start,end,label
57m,bau,36000,36230,ISR;0;0
57m,bau,4320,5230,ISR;FG;1
57m,bau,49100,49870,MUR;ME;1
57m,bau,52720,54610,_;HM+ME;1
57m,bau,63970,64440,_;FG+HM;1
57m,bau,70313,70625,P;0;0
57m,bau,71460,71820,B;HM;1
57m,bau,74419,74817,P;0;0
57m,bau,74868,75021,P;FG;1
57m,bau,780,1330,_;HM+ME;1
57m,bau,80065,80466,P;FG;1
57m,bau,80065,80466,P;FG;1
57m,bau,83040,83370,_;HM;1
57m,bau,84850,85490,_;FG+HM;1
57m,bau,91840,92360,_;FG+HM;1
60m,bau,102090,103320,MUR;0;1
60m,bau,109520,113340,MUR;HM;1
60m,bau,11100,11630,_;FG+HM;1
60m,bau,115480,115930,B;0;0
60m,bau,17120,17460,_;FG+HM;1
60m,bau,21250,22090,B;0;0
60m,bau,22930,23850,B;0;0
60m,bau,2360,3230,B;0;0
60m,bau,29220,31020,MUR;0;1
60m,bau,33790,34210,_;FG;1
60m,bau,37780,38300,_;FG;1
60m,bau,38380,38740,_;FG+HM;1
60m,bau,39820,40330,_;FG+HM;1
60m,bau,43490,43990,P;FG;1
60m,bau,43490,43990,P;FG;1
60m,bau,43490,43990,P;FG;1
60m,bau,51740,52300,_;FG;1
60m,bau,5800,6560,_;FG;1
60m,bau,63010,63490,_;HM;1
60m,bau,66215,66535,P;0;1
60m,bau,68130,68590,B;0;0
60m,bau,71955,72895,B;V;1
60m,bau,7470,7860,B;FG;1
60m,bau,97340,98670,B;FG;1
60m,bau,9830,10380,_;HM;1
60m,bau,99610,100080,B;0;0
61m,bau,119670,119890,B;0;1
61m,bau,20280,21470,SR;V;1
61m,bau,23140,23500,_;FG+HM;1
61m,bau,27680,28380,B;0;0
61m,bau,38830,39090,ISR;0;0
61m,bau,44830,45150,_;FG+HM;1
61m,bau,55650,56050,_;FG+HM;1
61m,bau,90510,91220,_;V+FG;1
62f,bau,18970,19290,P;FG;1
62f,bau,20340,20870,B;0;0
62f,bau,3130,3410,PFG;1
62f,bau,52720,53160,B;FG;1
62f,bau,78470,78810,_;HM;1
62f,bau,90250,91170,MUR;0;1
62f,bau,92690,93300,_;FG;1
62m,bau,11120,11570,B;0;0
62m,bau,27050,27620,B;FG;1
62m,bau,37480,37950,_;FG;1
62m,bau,3960,4350,_;FG+HM;1
62m,bau,41930,42400,ISR;FG;1
62m,bau,44640,46340,_;FG;1
62m,bau,49380,49810,_;FG;1
62m,bau,52740,54260,MUR;0;1
62m,bau,56400,57740,_;ME;1
62m,bau,65030,65550,_;FG+HM;1
62m,bau,73700,74040,SR;0;0
62m,bau,92850,93350,P;0;0
24fc,mas,102034,102476,ISR;FG;1
24fc,mas,102820,104990,ISR+SR;FG+V+HM;1
24fc,mas,1090,2030,SR;V+FG+HM;2
24fc,mas,106290,108100,MUR;FG+V+HM;1
24fc,mas,106290,108100,MUR;FG+V+HM;1
24fc,mas,108000,108381,P;FG;1
24fc,mas,108780,109122,SR;0;0
24fc,mas,111410,113440,B+SR;V+FG+HM;1
24fc,mas,11180,11420,_;V+HM;1
24fc,mas,111410,113440,B+SR;V+FG+HM;1
24fc,mas,112555,113417,SR;FG;1
24fc,mas,114864,115364,ISR;0;0
24fc,mas,114864,115364,ISR;0;0
24fc,mas,117053,117340,ISR;0;0
24fc,mas,117433,119149,ISR;FG;1
24fc,mas,117433,119149,ISR;FG;1
24fc,mas,117433,119149,ISR;FG;1
24fc,mas,11970,12290,ISR;V+HM;1
24fc,mas,120749,122276,SR;FG;1
24fc,mas,123330,126138,SR;FG+V;1
24fc,mas,126650,127020,_;V;1
24fc,mas,127035,127268,B;FG;1
24fc,mas,127663,129709,SR;FG;2
24fc,mas,129911,130045,ISR;FG;1
24fc,mas,130635,132705,MUR;V+FG+HM;1
24fc,mas,13454,14672,SR;FG+HM;1
24fc,mas,135162,135912,MUR;0;0
24fc,mas,136162,136359,B;FG;1
24fc,mas,138122,141011,SR;FG;1
24fc,mas,141553,142036,B;FG;1
24fc,mas,143690,144410,SR;V+HM;1
24fc,mas,144923,145458,SR;FG;1
24fc,mas,148534,149691,SR;FG+V;1
24fc,mas,150130,150510,B;HM;1
24fc,mas,152239,152733,SR;FG;1
24fc,mas,15300,19590,SR+MUR;V+HM;2
24fc,mas,154096,154967,SR;FG+V;1
24fc,mas,155710,156670,SR;V+HM;1
24fc,mas,158305,158995,SR;FG+HM;1
24fc,mas,160040,163510,SR;V+FG+HM;1
24fc,mas,160040,163510,SR;V+FG+HM;1
24fc,mas,160040,163510,SR;V+FG+HM;1
24fc,mas,164015,165165,P+SR;FG+HM;1
24fc,mas,165710,166430,SR;FG+HM;1
24fc,mas,167285,169465,P+MUR;FG+HM;1
24fc,mas,170505,170575,P;HM;1
24fc,mas,170392,170799,ISR;FG;1
24fc,mas,171235,173645,B+MUR;FG+HM;1
24fc,mas,174511,175005,SR;V;1
24fc,mas,175860,177820,MUR;FG+HM;1
24fc,mas,179640,179740,ISR;FG+HM;1
24fc,mas,179866,180738,SR;0;0
24fc,mas,182445,183005,B;V+FG+HM;1
24fc,mas,186280,188230,SR;FG+V+HM;1
24fc,mas,189500,189790,MUR;HM;1
24fc,mas,191240,191770,SR;HM;1
24fc,mas,193860,194290,SR;FG+HM;1
24fc,mas,195010,196917,SR;FG+V;1
24fc,mas,19609,19861,P;0;0
24fc,mas,197495,198785,SR;V+FG+HM;1
24fc,mas,203185,204625,B;V+FG+HM;1
24fc,mas,204830,205180,B;FG;2
24fc,mas,207070,207280,_;V+HM;1
24fc,mas,208080,208358,B;FG;1
24fc,mas,207890,209890,SR;V+FG+HM;1
24fc,mas,210999,212920,SR;V;1
24fc,mas,21116,23038,SR+ISR;FG;1
24fc,mas,213672,213890,P;V;1
24fc,mas,215240,215500,B;HM;1
24fc,mas,215198,215372,ISR;0;0
24fc,mas,215457,216662,MUR;FG+V;1
24fc,mas,216195,216755,SR;FG+HM;1
24fc,mas,217360,218830,SR;FG+HM;1
24fc,mas,220105,221455,SR;FG+HM;1
24fc,mas,224355,226565,MUR;FG+HM;1
24fc,mas,227305,228075,ISR;HM;1
24fc,mas,227305,228075,ISR;HM;1
24fc,mas,227295,229443,SR;FG;1
24fc,mas,26270,26590,SR;V+HM;1
24fc,mas,27519,28292,SR;FG;1 
24fc,mas,2970,3310,_;V;2
24fc,mas,33936,34515,B;FG;1
24fc,mas,33936,34515,B;FG;1
24fc,mas,36980,37149,SR;0;0
24fc,mas,37810,37990,_;FG;2
24fc,mas,3800,3870,B;FG+HM;1
24fc,mas,38488,40748,ISR+SR;V+HM;1
24fc,mas,43299,45227,MUR;FG;1
24fc,mas,43008,48318,MUR+B;V+FG+HM;1
24fc,mas,43299,45227,MUR;FG;1
24fc,mas,47837,48371,P;V;1
24fc,mas,4844,7367,SR;FG;1
24fc,mas,51677,52550,SR;0;0
24fc,mas,53121,55240,MUR;FG;1
24fc,mas,57280,59580,SR+P;HM;1
24fc,mas,57280,59580,SR+P;HM;1
24fc,mas,57627,59720,SR;V;1
24fc,mas,61900,62850,SR;HM;1
24fc,mas,62959,63390,P;0;0
24fc,mas,63888,64990,MUR;FG;1
24fc,mas,65510,66470,B;V+HM+ME;1
24fc,mas,68320,69000,SR;HM;1
24fc,mas,68320,69000,SR;HM;1
24fc,mas,70360,71340,SR;V+HM+ME;1
24fc,mas,71970,72080,B;HM;1
24fc,mas,72885,74421,SR;FG;1
24fc,mas,74940,77480,MUR;V+HM;1
24fc,mas,78438,79184,SR;0;0
24fc,mas,79515,79811,P;FG+V;1
24fc,mas,80110,81570,MUR+B;V+HM;1
24fc,mas,80178,81030,MUR;FG;1
24fc,mas,80110,81570,MUR+B;V+HM;1
24fc,mas,86453,87245,ISR;FG;1
24fc,mas,87970,90300,B+SR;FG+V+HM;1
24fc,mas,8999,10282,SR;FG;1
24fc,mas,92270,94750,MUR;FG+V+HM;1
24fc,mas,97770,100320,SR+B;FG+V+HM;1
24fc,mas,98116,98996,B;FG;1
24fc,mas,97770,100320,SR+B;FG+V+HM;1
24ma,mas,105284,105521,SR;0;0
24ma,mas,105284,105521,SR;0;0
24ma,mas,107681,107956,B;V;0
24ma,mas,110383,110779,P;0;0
24ma,mas,113353,113840,P;V;0
24ma,mas,13680,14300,_;V;1
24ma,mas,1750,2400,P;0;0
24ma,mas,23720,24370,P;0;0
24ma,mas,2660,3440,P;0;1
24ma,mas,28030,29070,P;0;1
24ma,mas,35966,36090,B;0;0
24ma,mas,38441,38720,P;0;0
24ma,mas,4360,6950,ISR;0;0
24ma,mas,45390,45820,P;0;0
24ma,mas,46460,46820,P;0;1
24ma,mas,50881,51494,B;0;0
24ma,mas,50881,51494,B;0;0
24ma,mas,54929,55743,B;0;0
24ma,mas,62066,62742,B;0;0
24ma,mas,66186,66726,B;0;0
24ma,mas,67380,68159,P;0;0
24ma,mas,69606,69933,B;0;0
24ma,mas,84619,85000,B;0;0
24ma,mas,90860,91580,P;0;1
24ma,mas,92221,93425,B;0;0
24ma,mas,94913,95245,B;0;0
24ma,mas,98360,100140,ISR;0;1
24ma,mas,98360,100140,ISR;0;1
24mb,mas,13200,13640,_;FG;1
24mb,mas,14320,14800,_;FG;1
24mb,mas,15800,16840,MUR;0;1
24mb,mas,17560,19160,_;FG;1
24mb,mas,17610,17870,P;0;0
24mb,mas,20720,21200,_;FG;1
24mb,mas,23472,24000,B;FG;1
24mb,mas,2380,2560,P;0;0
24mb,mas,25240,25600,_;FG;1
24mb,mas,27496,27752,_;FG;1
24mb,mas,2800,3200,_;FG;1
24mb,mas,31284,31980,P;FG;1
24mb,mas,32190,32390,SR;FG;1
24mb,mas,33440,33800,_;FG;1
24mb,mas,34960,35560,_;FG;1
24mb,mas,37804,38244,_;FG;1
24mb,mas,3880,4120,_;FG;1
24mb,mas,41280,41880,_;FG;1
24mb,mas,43320,43720,_;FG;1
24mb,mas,45160,45340,B;0;0
24mb,mas,47440,48770,ISR;0;0
24mb,mas,50360,50880,_;FG;1
24mb,mas,51168,51976,MUR;FG;1
24mb,mas,54802,55176,B;FG;2
24mb,mas,56760,57120,_;FG;1
24mb,mas,60560,61040,_;FG+HM;1
24mb,mas,62960,63360,_;FG;1
24mb,mas,65800,66280,_;FG;1
24mb,mas,67880,68320,_;FG;1
24mb,mas,70280,70560,_;FG;1
24mb,mas,7280,7840,_;FG;1
24mb,mas,79600,80080,_;FG;1
24mb,mas,80880,81280,_;FG;1
24mb,mas,83994,84408,_;FG;2
24mb,mas,8440,8720,_;FG;1
24mb,mas,85372,86072,SR;0;1
24mb,mas,85460,85680,SR;0;0
24mb,mas,9200,9600,_;FG;1
25m,mas,100608,102821,ISR;V+HM+FG;2
25m,mas,103240,104080,B;FG;3
25m,mas,104710,105780,P;HM;2
25m,mas,10540,10680,ISR;FG;1
25m,mas,106404,106451,B;FG;1
25m,mas,106485,106850,_;FG+HM;1
25m,mas,107240,107580,P;FG;3
25m,mas,107940,109880,P;HM;3
25m,mas,107940,109880,P;HM;3
25m,mas,108140,109840,B;V+FG+HM;3
25m,mas,110645,111625,ISR;FG;2
25m,mas,111920,113300,B;V+FG+HM;3
25m,mas,11260,11680,_;V;2
25m,mas,114179,115438,B;V+FG;2
25m,mas,116040,116440,ISR;FG;2
25m,mas,117880,118400,B;FG;3
25m,mas,117880,118400,B;FG;3
25m,mas,119089,119825,B;V+FG;1
25m,mas,119089,119825,B;V+FG;1
25m,mas,119089,119825,B;V+FG;1
25m,mas,120600,121540,B;V+FG+HM;3
25m,mas,12083,13410,B;FG+V+HM;3
25m,mas,12083,13410,B;FG+V+HM;3
25m,mas,12120,13650,B;FG;2
25m,mas,12083,13410,B;FG+V+HM;3
25m,mas,123033,124276,B;V+FG;2
25m,mas,125140,125340,B;FG;3
25m,mas,126200,127840,B;V+FG+HM;3
25m,mas,128345,129413,B;FG+V;2
25m,mas,128950,129540,P;V;2
25m,mas,129750,131540,P;V;2
25m,mas,132030,132570,B;V;2
25m,mas,133642,133829,ISR;FG;1
25m,mas,133780,133990,ISR;0;0
25m,mas,12120,13650,B;FG;2
25m,mas,135420,135970,B;V;2
25m,mas,136890,138230,ISR;V+FG;3
25m,mas,139040,139780,SR;V;2
25m,mas,141120,142540,B;V+FG+HM;3
25m,mas,143060,143340,B;FG;2
25m,mas,142800,143178,B;FG+V;1
25m,mas,14353,15313,B;FG+V+HM;3
25m,mas,144040,144605,_;FG+HM;1
25m,mas,145000,147080,B;V+FG+HM;3
25m,mas,147940,148640,B;FG;3
25m,mas,149451,149681,ISR;FG;1
25m,mas,150068,150463,_;V;2
25m,mas,1820,3020,ISR;V+FG;3
25m,mas,154620,155600,B;V+FG+HM;3
25m,mas,15490,15600,B;FG;3
25m,mas,15490,15600,B;FG;3
25m,mas,156680,158960,P;FG;3
25m,mas,159586,161242,B;FFG+V;2
25m,mas,16063,19106,B;V+FG;3
25m,mas,161821,163391,B;V+FG+HM;2
25m,mas,161821,163391,B;V+FG+HM;2
25m,mas,162130,163400,B;V;2
25m,mas,162130,163400,B;V;2
25m,mas,163930,166560,B+P;FG;3
25m,mas,166900,168060,B;V+FG+HM;3
25m,mas,168460,168620,_;V;2
25m,mas,168412,168710,_;V;1
25m,mas,168400,169290,B+ISR;V;2
25m,mas,169655,169953,B;FG;1
25m,mas,170640,172420,B;V+FG+HM;3
25m,mas,175865,176160,B;0;1
25m,mas,176950,177725,_;FG+HM;1
25m,mas,178040,178540,ISR;FG;2
25m,mas,180010,180430,P;V;2
25m,mas,181630,183860,B;HM;3
25m,mas,184160,185640,B;FG+HM;3
25m,mas,186225,186645,_;V;2
25m,mas,187180,187740,B;FG;2
25m,mas,187180,187740,B;FG;2
25m,mas,187608,187671,B;FG;1
25m,mas,188161,189527,_;V;1
25m,mas,190485,192161,_;FG+V;2
25m,mas,19200,19665,_;V+FG+HM;1
25m,mas,193158,194833,B;FG+HM;3
25m,mas,195440,196040,B;V+FG+HM;2
25m,mas,197960,199400,P;V;2
25m,mas,200510,203850,ISR;FG;2
25m,mas,204970,207910,B;V+FG+HM;3
25m,mas,208720,209540,B;V+FG;3
25m,mas,20930,26670,ISR+P;HM;2
25m,mas,211068,212366,ISR;FG;1
25m,mas,211068,212366,ISR;FG;1
25m,mas,211043,213503,B+P;V+FG;3
25m,mas,215275,215775,_;FG+HM;1
25m,mas,215820,217060,B;V+FG;3
25m,mas,218600,222200,P;HM;3
25m,mas,224390,226720,SR;HM;2
25m,mas,224390,226720,SR;HM;2
25m,mas,224420,226760,SR+B;FG;3
25m,mas,227220,227780,B;V+FG;2
25m,mas,229246,229612,ISR;FG;1
25m,mas,230081,230417,ISR;0;0
25m,mas,230940,231760,B;V+FG;3
25m,mas,232460,234360,B;V+FG+HM;3
25m,mas,235465,236080,_;FG+HM;1
25m,mas,236110,236870,B+P;HM;2
25m,mas,238897,239344,ISR;FG;1
25m,mas,240190,240720,B;HM;2
25m,mas,241247,241532,_;0;0
25m,mas,242700,243250,ISR;FG;2
25m,mas,244000,244820,B;V+FG;2
25m,mas,245300,245780,B;V+FG;2
25m,mas,247920,248240,P;FG;1
25m,mas,247920,248240,P;FG;1
25m,mas,249000,249420,P;FG+HM;2
25m,mas,249515,249755,_;FG+HM;1
25m,mas,250050,251280,B;HM;2
25m,mas,252003,256186,ISR;FG+V;2
25m,mas,27840,28400,B;V+FG+HM;3
25m,mas,29340,31560,B;V+FG+HM;3
25m,mas,3340,4050,SR;FG;2
25m,mas,33440,33720,B;V+FG;3
25m,mas,34100,35780,B;FG+V+HM;3
25m,mas,34060,35890,B;HM;2
25m,mas,35850,36005,_;FG+HM;1
25m,mas,36280,36920,ISR;FG;2
25m,mas,37530,38510,B;V;2
25m,mas,39340,39520,B;FG;3
25m,mas,40400,40770,P;V;2
25m,mas,42914,43210,B;FG;2
25m,mas,43820,44940,B;V+FG;3
25m,mas,4500,8080,B;FG+V+HM;3
25m,mas,45540,46540,ISR;V;2
25m,mas,47010,50790,P;HM;3
25m,mas,51720,51850,_;FG+HM;1
25m,mas,52360,55540,B;FG+HM;3
25m,mas,56660,59720,MUR+B;V+FG;3
25m,mas,56660,59720,MUR+B;V+FG;3
25m,mas,56680,59840,MUR+ISR;HM;2
25m,mas,60930,62530,P;V;2
25m,mas,63280,64000,_;V;2
25m,mas,63380,63660,_;V;2
25m,mas,63280,64000,_;V;2
25m,mas,64205,66465,ISR;FG;2
25m,mas,66840,67700,B;V+FG;3
25m,mas,68761,68820,B;FG;1
25m,mas,68761,68820,B;FG;1
25m,mas,69260,71220,B;V+FG+HM;3
25m,mas,71500,72360,P;FG;2
25m,mas,72514,72565,B;FG;1
25m,mas,74220,76970,B;HM;3
25m,mas,77360,80060,B;V+FG+HM;3
25m,mas,77360,80060,B;V+FG+HM;3
25m,mas,77360,80060,B;V+FG+HM;3
25m,mas,80880,81720,B;V+FG+HM;3
25m,mas,83000,83949,ISR;FG;1
25m,mas,83000,83949,ISR;FG;1
25m,mas,8317,8563,P;HM;3
25m,mas,84156,84229,B;FG;1
25m,mas,84160,84500,B;FG;3
25m,mas,84383,84425,B;FG;1
25m,mas,85020,90200,B;V+FG+HM;3
25m,mas,85020,90200,B;V+FG+HM;3
25m,mas,85020,90200,B;V+FG+HM;3
25m,mas,9067,10217,B;FG+V;3
25m,mas,9067,10217,B;FG+V;3
25m,mas,90985,91785,SR;FG;2
25m,mas,92340,92860,P;FG;3
25m,mas,93440,94340,B;FG+HM;3
25m,mas,95084,99076,B;V+HM+FG;3
25m,mas,99620,100200,P;V+FG+HM;3
26f,mas,10790,11120,B;V;1
26f,mas,21130,21290,_;V;1
26f,mas,20710,21230,SR;V;0
26f,mas,21630,21980,_;V+FG;1
26f,mas,3600,4850,SR;0;0
26f,mas,43730,44530,SR;0;0
26f,mas,5205,5379,SR;0;0
26f,mas,64790,65170,SR;0;0
27f,mas,107970,108130,B;0;1
27f,mas,108101,108213,B;0;0
27f,mas,10860,11260,_;HM;1
27f,mas,110060,110270,B;0;1
27f,mas,16600,17480,_;HM;1
27f,mas,20540,20840,B;0;1
27f,mas,30320,30840,P;V;1
27f,mas,30320,30840,P;V;1
27f,mas,35920,36260,B;0;0
27f,mas,4900,5230,B;0;0
27f,mas,51066,51307,P;0;0
27f,mas,57190,58230,MUR;FG;1
27f,mas,60600,61530,B;0;0
27f,mas,61692,61876,P;0;0
27f,mas,70561,70893,P;0;0
27f,mas,71800,72210,B;0;0
27f,mas,78642,78750,B;0;0
27f,mas,87227,87816,P;0;0
27f,mas,88430,89040,MUR;HM;1
27f,mas,96430,96950,P;0;0
27mb,mas,10850,11240,_;FG;1
27mb,mas,14790,15130,_;FG;1
27mb,mas,16580,17105,PSR;V;1
27mb,mas,21550,21840,_;FG;1
27mb,mas,22200,22680,_;FG;1
27mb,mas,23580,24000,P;FG+HM;1
27mb,mas,28140,28370,_;FG;1
27mb,mas,29330,29650,_;FG;1
27mb,mas,29990,30330,_;FG;1
27mb,mas,31596,32195,P;FG;2
27mb,mas,34890,35210,_;FG;1
27mb,mas,35330,35970,_;HM;1
27mb,mas,36100,36480,_;FG;2
27mb,mas,39010,40870,ISR;V;0
27mb,mas,41250,41801,P;0;0
27mb,mas,41250,41801,P;0;0
27mb,mas,41970,42260,_;FG;1
27mb,mas,43040,43510,_;FG;1
27mb,mas,44520,44810,_;FG;1
27mb,mas,46810,47570,P;V;0
27mb,mas,49140,50240,B;FG+HM;2
27mb,mas,51847,52116,ISR;V;1
27mb,mas,52426,53361,P;FG;1
27mb,mas,53800,55150,P;FG+HM;2
27mb,mas,56123,56883,PSR;0;0
27mb,mas,6230,6560,B;V+FG;1
27mb,mas,7319,7567,P;FG;1
29ma,mas,10200,10450,_;FG;1
29ma,mas,10708,10980,P;0;0
29ma,mas,11870,12470,_;FG+HM;1
29ma,mas,17030,18250,_;FG;1
29ma,mas,2000,2750,_;FG;1
29ma,mas,23330,24240,_;FG;1
29ma,mas,24850,25460,_;FG;1
29ma,mas,30060,30740,_;FG;1
29ma,mas,33030,33520,_;FG+HM;1
29ma,mas,34360,35710,_;FG+HM;1
29ma,mas,36980,37500,_;FG;1
29ma,mas,38010,39280,_;FG;1
29ma,mas,43530,44160,_;FG;1
29ma,mas,46110,46610,_;FG;1
29ma,mas,52050,53490,_;FG;1
29ma,mas,55520,56120,_;FG;1
29ma,mas,57350,59590,_;FG;1
29ma,mas,60690,61150,_;FG;1
29ma,mas,62430,63120,_;FG;1
29ma,mas,64410,64900,_;FG;1
29ma,mas,6600,8230,_;FG;1
29ma,mas,67750,68330,_;FG;1
29ma,mas,71470,72150,_;FG;1
29ma,mas,74790,75440,_;FG;1
29ma,mas,78220,78820,_;FG;1
29ma,mas,79720,80360,_;FG;1
29ma,mas,84180,85630,_;FG;1
29ma,mas,8620,9120,_;FG;1
29ma,mas,91370,92020,_;FG;1
29ma,mas,92490,93240,_;FG;1
29mb,mas,101740,103350,MUR;HM;1
29mb,mas,106230,107690,MUR;FG+HM;2
29mb,mas,106230,107690,MUR;FG+HM;2
29mb,mas,116100,116530,SR;HM;1
29mb,mas,116100,116530,SR;HM;1
29mb,mas,120620,121270,_;V;1
29mb,mas,122822,123200,ISR;0;0
29mb,mas,13880,14150,SR;0;1
29mb,mas,15399,15792,P;0;0
29mb,mas,19535,19775,SR;FG+HM;2
29mb,mas,27527,27849,P;0;0
29mb,mas,41964,42532,ISR;0;0
29mb,mas,41805,42354,ISR;FG;1
29mb,mas,48553,48844,B;0;0
29mb,mas,6430,6890,P;0;1
29mb,mas,66221,66879,SR;0;0
29mb,mas,75167,75537,B;0;0
29mb,mas,90603,92050,MUR;0;0
29mb,mas,92460,92740,P;FG;1
29mc,mas,101413,101965,P;0;0
29mc,mas,105710,106120,B;FG;2
29mc,mas,105710,106120,B;FG;2
29mc,mas,109765,110417,B;0;0
29mc,mas,109830,110240,B;FG;2
29mc,mas,110880,113230,B;FG;2
29mc,mas,115550,115760,P;FG;1
29mc,mas,115550,115760,P;FG;1
29mc,mas,116380,116550,P;FG;2
29mc,mas,121760,122220,P;FG;1
29mc,mas,128200,128600,_;HM;1
29mc,mas,128965,129347,P;0;0
29mc,mas,130340,130930,P;0;1
29mc,mas,131445,132445,ISR;0;0
29mc,mas,135010,135200,ISR;FG;1
29mc,mas,136445,136705,P;FG;1
29mc,mas,140510,143110,B;FG;2
29mc,mas,146021,146708,ISR;0;0
29mc,mas,148060,148680,P;HM;2
29mc,mas,151005,151395,P;FG;1
29mc,mas,151005,151395,P;FG;1
29mc,mas,15125,15355,B;FG;0
29mc,mas,15340,15510,B;FG;1
29mc,mas,155940,156590,P;FG;1
29mc,mas,157390,158010,P;FG;1
29mc,mas,158770,159190,P;0;1
29mc,mas,160417,161078,P;0;0
29mc,mas,16380,16820,P;V;1
29mc,mas,19170,21440,P+B;FG;2
29mc,mas,21878,22378,P;0;0
29mc,mas,25750,26795,B;FG;3
29mc,mas,28950,29330,B;FG;2
29mc,mas,28950,29330,B;FG;2
29mc,mas,30710,31100,ISR;FG;2
29mc,mas,33060,33465,ISR;FG;1
29mc,mas,33795,34113,ISR;0;0
29mc,mas,34410,34630,ISR;0;0
29mc,mas,35630,36630,_;V;1
29mc,mas,39255,39445,ISR;FG;1
29mc,mas,40478,41034,P;0;0
29mc,mas,44980,45260,B;FG;3
29mc,mas,48910,49050,B;FG;2
29mc,mas,49450,49810,P;FG;2
29mc,mas,5100,7440,B;ME;0
29mc,mas,51661,52226,B;0;0
29mc,mas,55580,55950,_;FG;1
29mc,mas,58734,59612,ISR;0;0
29mc,mas,62290,62990,P;FG;2
29mc,mas,67820,68340,ISR;FG;2
29mc,mas,69720,70250,B;FG;1
29mc,mas,70799,72121,P;0;0
29mc,mas,75020,75160,B;FG;1
29mc,mas,8077,9321,P;0;0
29mc,mas,78080,78150,_;FG;2
29mc,mas,80690,83740,B;V+FG;3
29mc,mas,84150,84680,P;FG;2
29mc,mas,85370,85680,B;FG;2
29mc,mas,90180,90260,_;FG;2
29mc,mas,92000,92830,B;FG;2
29mc,mas,9890,10570,_;FG;1
32m,mas,102490,102660,B;0;1
32m,mas,104820,105030,P;0;0
32m,mas,105970,106070,B;0;1
32m,mas,105970,106070,B;0;1
32m,mas,108626,110173,B;FG;2
32m,mas,113266,113613,_;FG;1
32m,mas,113266,113613,_;FG;1
32m,mas,8100,12520,P;0;0
32m,mas,113520,113770,P;0;0
32m,mas,114740,115130,ISR;0;0
32m,mas,114740,115130,ISR;0;0
32m,mas,119640,120613,_;ME;1
32m,mas,123150,125530,ISR;FG;1
32m,mas,126280,126520,ISR;FG;1
32m,mas,126280,126520,ISR;FG;1
32m,mas,126775,127225,P;FG;1
32m,mas,128266,129293,_;FG;1
32m,mas,131594,131730,B;V;2
32m,mas,132240,133420,B;FG;1
32m,mas,136680,137070,B;0;0
32m,mas,137490,139940,B;ME;2
32m,mas,141720,142626,_;ME;1
32m,mas,144310,144740,P;FG;1
32m,mas,144310,144740,P;FG;1
32m,mas,145900,146740,P;FG+HM;2
32m,mas,16446,18619,ISR;V+;1
32m,mas,19730,21010,B;FG;1
32m,mas,28826,29320,_;V+;1
32m,mas,28826,29320,_;V+;1
32m,mas,33710,33790,P;FG;1
32m,mas,35266,36200,_;FG;1
32m,mas,36940,38230,B;V;0
32m,mas,44860,45870,B;FG;1
32m,mas,50518,51091,B;0;1
32m,mas,52180,52860,SR;FG;1
32m,mas,53390,53880,P;0;0
32m,mas,58286,58566,_;V;1
32m,mas,59320,65160,B;FG+HM;2
32m,mas,71240,72410,P;FG;1
32m,mas,73430,75260,B;V;1
32m,mas,76570,76820,P;FG;1
32m,mas,79306,79906,_;FG;1
32m,mas,80160,81620,B;V+FG+HM;2
32m,mas,8112,11339,P+B;V+FG+HM;2
32m,mas,8100,12520,P;0;0
32m,mas,8112,11339,P+B;V+FG+HM;2
32m,mas,87930,88100,B;V+FG;2
32m,mas,91120,92147,_;FG;1
32m,mas,8100,12520,P;0;0
32m,mas,92346,93013,_;FG;1
32m,mas,93520,93820,P;FG+HM;2
32m,mas,93520,93820,P;FG+HM;2
33m,mas,100680,101060,_;FG;1
33m,mas,104065,105924,P;FG;1
33m,mas,10680,16490,SR;0;0
33m,mas,107030,108260,MUR;FG+HM;1
33m,mas,108600,109460,ISR;0;0
33m,mas,110930,111760,SR;0;1
33m,mas,112478,113261,P;0;0
33m,mas,116581,116714,B;0;1
33m,mas,119720,120580,_;HM+ME;1
33m,mas,121780,123220,MUR;0;0
33m,mas,121670,123250,MUR;FG+HM;1
33m,mas,123217,124554,P;0;0
33m,mas,126065,127467,P;0;0
33m,mas,127865,130255,B;0;2
33m,mas,130820,131180,B;0;1
33m,mas,132890,139640,SR;V;0
33m,mas,140626,141173,B;0;1
33m,mas,141160,141360,P;0;0
33m,mas,142526,142673,B;FG;1
33m,mas,144510,146488,P;FG;1
33m,mas,147160,148940,_;V+FG+HM;1
33m,mas,149085,150011,SR+B;0;2
33m,mas,151250,151690,B;0;0
33m,mas,152055,153455,MUR;FG;1
33m,mas,152055,153455,MUR;FG;1
33m,mas,153475,155830,B;FG;2
33m,mas,153475,155830,B;FG;2
33m,mas,153565,155859,SR;V+FG;2
33m,mas,154390,155850,B;0;0
33m,mas,156400,157620,SR;FG;1
33m,mas,158485,160335,B;FG+HM;2
33m,mas,160860,164840,P;FG;2
33m,mas,165520,166180,_;FG;1
33m,mas,167520,168850,B;FG;2
33m,mas,170467,176282,ISR;FG;1
33m,mas,17350,18030,ISR;FG;1
33m,mas,178070,189750,B;V+FG;2
33m,mas,178070,189750,B;V+FG;2
33m,mas,18650,24100,P;V+FG;2
33m,mas,178027,194378,ISR;V;1
33m,mas,194913,196475,ISR;0;0
33m,mas,198280,200180,B;FG;2
33m,mas,198225,199662,ISR;0;0
