media_file,annotator,start,end,label
27ma,PAR,285540,311608,&-um I don't wanna completely trash &-uh fluency shaping because I  have met people who's &-uh primary goal was to be able to speak  fluently and learning the techniques you_know gave them what they  were looking for and they practiced and worked very hard and yeah  they were able to speak fluent and they were happy and it was great  .
27ma,PAR,311608,323863,&-um for me the issue isn't fluency or not fluency it's how I feel  and particulary how I feel about myself in regards to my stutter so  &-um .
27ma,PAR,323863,382399,&-um I xxx fluency shaping and when I was older I went out to an  intensive &-uh three week program and when I was there it was all  great because I was in this &-um safe kind of isolated environment  learning these techniques during the day and trying to come out in  the evenings you_know out in the world but it was also very  contained and then you come home &-um and you practice like you're  sposta or at least as best as you can with everything else going on  but you_know slowly but surely for almost everyone it falls apart  and then you blame yourself because the techniques worked there so  obviously the problem is you .
27ma,PAR,382399,386108,which isn't &-uh true that's a fallacy &-um .
27ma,PAR,386108,396402,I found a different approach that &-uh doesn't focus on fluency at  all .
27ma,PAR,396402,407115,&-um stuttering isn't an issue here the issue is the struggle .
27ma,PAR,407115,413064,&-um that's what actually causes the problems and the pain and the  anguish and all that stuff .
27ma,PAR,413064,413264,&-um I mean if you wanna talk about frequency just to give you an  example .
27ma,PAR,413264,413464,I can speak like this and it's really fine but the frequency is  almost every other word or even more but you have no problem  understanding me .
27ma,PAR,413464,435075,I can change tone and pitch and it's not a big deal .
27ma,PAR,435075,446552,or I can block on you_know one sound a sentence but if it's an  intense block that's more of an interruption in communication and  making connections and anything so &-um .
27ma,PAR,446552,451950,as far as I'm concerned it's &-uh struggle not fluency .
27ma,PAR,451950,453855,is the way to go .
27ma,PAR,453855,454055,&-um yeah I may split this up in two parts .
27ma,PAR,463498,489834,one <I think the there &-um well xxx> [//] I think the core  component of successful communication is that you're saying  everything you wanna say and you aren't holding yourself back .
27ma,PAR,489834,490034,for me personally it's that I'm expressing myself as I wanna and as  I'm able to &-um .
27ma,PAR,490034,516507,I don't do a_lot_of word substitution but sometimes I'm not able to  say things the way I wanna or in the tone or the cadence or with a  certain kind of personality &-um .
27ma,PAR,516507,551068,<so_that isn't too success> [//] so that's only partially  successful because I'm saying everything I wanna say but to really  be successful is for me to able to &-um stutter and have as many  disfluencies as I just end up having and not really let it affect  and still feel like I can kind of control how it comes out &-um even  if it takes longer to do so .
27ma,PAR,556293,571015,&-um I wanna say everything but I don't feel like it would be  everything in terms of actual things I feel like it would be  everything in terms of intensity .
27ma,PAR,571015,571215,I would just be able to express myself more .
27ma,PAR,571215,586690,I'd probably be able to enjoy life more and have a much stronger  zest for it &-um .
27ma,PAR,586690,599943,I would free up a_lot_of mental and physical energy too that I  don't hafta devote to speaking &-um .
27ma,PAR,599943,620848,before I would probably devote like you_know eighty to ninety  percent if not one hundred percent of mental energy &-um during  conversation just on trying to get my words out .
27ma,PAR,620848,636756,that doesn't give a lot left &-um to be in the moment or &-uh  connect with the other person or just enjoy the interaction .
27ma,PAR,636756,652598,&-um so I feel like a lot would change but it would only be in the  intensity but I feel that's a pretty big thing .
27ma,PAR,652598,652798,&-um this is a tough one this is a hard one .
27ma,PAR,661322,698338,I can say the &-uh listeners that I enjoy &-uh most and I'm just  talking about &-um &-uh random strangers .
27ma,PAR,698338,698538,I talk to they're the people who just don't care .
27ma,PAR,698538,698738,and when I say don't care they aren't interested in the fact that  you are stuttering or you might be struggling or just total you_know  xxx because a_lot_of times I meet people you_know who you_know see  &-um me struggling and they empathize with that .
27ma,PAR,698738,757246,so they might put in you_know extra effort into listening or be  extra attentive to everything I'm saying &-um which on the one hand  is nice on the other hand depending on the person it can put extra  pressure on them .
27ma,PAR,757246,757446,&-um but I really enjoy the people who just don't care .
27ma,PAR,757446,770080,like I can be having a monster of a time just stuck and they're  just like you_know it's alright take your time you'll say it  whenever you say it .
27ma,PAR,770080,784017,and it's such a rare thing it actually kind of confuses me like  woah I'm not useta someone being so okay with this <it's &-um> [//]  it kind of throws me off .
27ma,PAR,784017,807113,but those are great &-um opportunities for me to reflect back to  myself and be like yeah it isn't a big deal it may suck or take me  longer to say but obviously it's not something I can control so  you_know just you_know make the best of it .
27ma,INV,199,11567,you can talk about your interactions with family and friends school  and or work and your participation in community activities .
27ma,INV,115793,119736,what do you think causes stuttering ?
27ma,INV,253068,261240,if you have received treatment for your stuttering tell me about  your therapy experiences and the outcomes of these therapies .
27ma,INV,453855,463498,please describe what successful communication means to you and can  you give an example of a positive communicative experience ?
27ma,INV,551068,556293,if you didn't stutter what might be different in your life ?
27ma,INV,652598,661322,what else would you wanna say to students or the general public to  help them learn about stuttering or ways to support people who  stutter ?
27ma,INV,807113,811490,cool those are all the questions thank you so much for answering .
62m,PAR,16729,22406,&-um <my stuttering> [//] <I> [//] I've stuttered since <I> [//] as  long as I can remember .
62m,PAR,22406,23994,and I'm sixty two years old .
62m,PAR,23994,28161,and &-um I recently retired .
62m,PAR,28161,30759,about [/] about a year and a half ago .
62m,PAR,30759,34698,and I <still> [//] obviously still stutter .
62m,PAR,34698,36730,although I'd hafta say because I'm not in work .
62m,PAR,36730,36930,&-uh environment .
62m,PAR,36930,46632,&-uh it [/] <it> [//] I don't have the [/] the &-um circumstances  or the opportunities to stutter or to not stutter .
62m,PAR,46632,46832,but I would say that my stuttering is still the same .
62m,PAR,46832,54786,it's just around different &-um &-uh circumstances .
62m,PAR,54786,54986,and my stuttering has been from what I would call probably mild .
62m,PAR,54986,61427,to moderately severe .
62m,PAR,61427,61627,xxx the years .
62m,PAR,61627,61827,and it's &-uh &-uh certainly affected my jobs .
62m,PAR,61827,68446,and certainly my &-uh outlook on the jobs .
62m,PAR,68446,68646,for as long as I was in the work force .
62m,PAR,68646,73886,for &-uh thirty five forty years .
62m,PAR,73886,74086,xxx answered the question .
62m,PAR,80219,86318,I think <it is a> [//] &-uh <it's a genetic> [//] there's a genetic  cause to it .
62m,PAR,86318,88920,it's a physiological cause .
62m,PAR,88920,89120,and &-um <from> [//] I've been involved with n@l s@l a@l n@l s@l  p@l .
62m,PAR,89120,99026,for <since> [//] &-um long time since &-uh nineteen eighty six  eighty seven .
62m,PAR,99026,99226,and prior to that was just the traditional speech therapist .
62m,PAR,99226,99426,so everything I've read +//.
62m,PAR,99426,108045,and I think I've probably read as much as any &-uh person who  stutters .
62m,PAR,108045,112780,I'm [/] <I'm> [//] I believe <the> [//] that it's a physiological  cause .
62m,PAR,112780,112860,okay .
62m,PAR,112860,113060,&-uh first time I went to therapy was when &-um became very severe  .
62m,PAR,113060,113260,very hard for me to deal with .
62m,PAR,123712,133790,when I was a sophomore in high school .
62m,PAR,133790,136032,so I was &-uh fourteen years old .
62m,PAR,136032,136232,first time I'd ever heard of a speech therapist .
62m,PAR,136232,139762,and gone to speech therapy .
62m,PAR,139762,145032,and <it was> [//] &-um I thought it was very ineffective .
62m,PAR,145032,146784,at the time I didn't know what to expect .
62m,PAR,146784,151615,but it was just reading and repetitive making stuttering sounds .
62m,PAR,151615,151815,and I did that .
62m,PAR,151815,152015,and then many [/] many years later .
62m,PAR,152015,161020,probably fifteen twenty years later .
62m,PAR,161020,161220,went to a speech therapist .
62m,PAR,161220,164575,here in Dallas .
62m,PAR,164575,167108,a commercial speech therapist .
62m,PAR,167108,167308,and it was different .
62m,PAR,167308,169344,it was easy onsets .
62m,PAR,169344,169544,it [/] it [/] it helped more .
62m,PAR,169544,172945,although it didn't make much of a difference .
62m,PAR,172945,173145,and then a few years after that +//.
62m,PAR,173145,178041,although <it> [//] it's been fifteen years ago .
62m,PAR,178041,178241,xxx center .
62m,PAR,178241,178441,here in Dallas .
62m,PAR,178441,181846,with &-uh Trisha .
62m,PAR,181846,183866,and that seemed to be most effective .
62m,PAR,183866,188473,although I'd hafta say <at the> [//] after a year of that .
62m,PAR,188473,190420,not a_lot_of change .
62m,PAR,190420,190620,&-uh successful communication means &-um that I've developed an  understanding .
62m,PAR,200823,211846,&-uh with my audience or person .
62m,PAR,211846,212046,they understand me .
62m,PAR,212046,213978,I understand them .
62m,PAR,213978,216179,it's a two [/] two [/] two way street .
62m,PAR,216179,216379,&-um <it's a> [//] there's +//.
62m,PAR,216379,220984,depending on the depth of it .
62m,PAR,220984,224519,perhaps there's even a level of &-uh trust established .
62m,PAR,224519,224719,&-um there's a &-uh &-uh there's a &-uh a relationship building .
62m,PAR,224719,233941,<it's a> [//] it's [/] it's [/] it's more than just verbal .
62m,PAR,233941,234141,&-uh a positive relation .
62m,PAR,234141,234341,a positive +//.
62m,PAR,234341,241639,<which I> [//] actually I think I got reasonably good at .
62m,PAR,241639,241839,was in business .
62m,PAR,241839,244745,sometimes I would do presentations .
62m,PAR,244745,244945,and I think I gotta where I could +//.
62m,PAR,244945,245145,from little training .
62m,PAR,245145,245345,had nothing to do with stuttering .
62m,PAR,245345,245545,but gotta where I could work through .
62m,PAR,245545,256584,and do a reasonably good presentation .
62m,PAR,256584,258053,people were complementing me on that .
62m,PAR,258053,264587,although it I somehow seemed to somehow mentally detach myself .
62m,PAR,264587,266489,from that experience of stuttering .
62m,PAR,266489,268875,it was almost like I was playing a role .
62m,PAR,274659,282612,&-um I think I would be less anxious .
62m,PAR,282612,282812,and nervous .
62m,PAR,282812,283012,<because I> [//] <I'm like> [//] what +//.
62m,PAR,283012,283212,some people think that you're nervous .
